ID,Name,Value
368,Name-57,672
687,Name-16,717
919,Name-26,526
188,Name-31,29
335,Name-22,280
488,Name-27,183
150,Name-67,512
734,Name-42,411
966,Name-35,729
305,Name-16,10
602,Name-80,968
822,Name-58,168
859,Name-73,569
406,Name-48,896
397,Name-94,925
111,Name-36,226
878,Name-19,849
467,Name-11,263
564,Name-10,586
934,Name-90,335
370,Name-30,499
443,Name-2,986
304,Name-33,144
551,Name-41,147
481,Name-24,149
337,Name-43,630
963,Name-18,141
1,Name-11,635
846,Name-70,388
708,Name-60,921
506,Name-71,105
140,Name-7,991
838,Name-72,593
668,Name-10,564
871,Name-25,350
132,Name-17,368
62,Name-87,47
765,Name-84,925
942,Name-13,138
43,Name-32,821
396,Name-23,800
384,Name-1,800
941,Name-11,134
470,Name-93,317
781,Name-67,890
29,Name-30,815
758,Name-84,308
716,Name-1,975
89,Name-10,840
471,Name-98,615
629,Name-97,123
509,Name-15,3
585,Name-87,963
126,Name-81,911
704,Name-34,819
145,Name-68,767
132,Name-24,434
748,Name-73,809
770,Name-79,320
599,Name-30,599
41,Name-71,529
983,Name-19,567
30,Name-26,149
538,Name-29,347
49,Name-34,450
659,Name-15,88
401,Name-90,544
179,Name-57,90
453,Name-23,367
200,Name-28,88
569,Name-77,291
252,Name-26,783
505,Name-37,710
973,Name-44,691
791,Name-36,141
454,Name-62,138
257,Name-43,646
873,Name-46,785
571,Name-63,295
914,Name-13,634
30,Name-2,628
463,Name-80,128
703,Name-71,458
902,Name-70,574
66,Name-47,559
145,Name-72,500
630,Name-59,88
964,Name-98,809
691,Name-72,968
358,Name-28,180
749,Name-2,216
850,Name-61,346
821,Name-66,438
253,Name-12,948
820,Name-80,278
508,Name-64,933
217,Name-21,355
929,Name-74,180
502,Name-68,30
977,Name-90,586
823,Name-72,135
469,Name-4,249
151,Name-55,339
878,Name-10,97
40,Name-93,859
884,Name-86,689
101,Name-41,751
709,Name-35,652
185,Name-77,751
121,Name-56,277
331,Name-64,421
893,Name-13,649
200,Name-31,546
157,Name-22,357
819,Name-41,318
941,Name-22,131
605,Name-70,268
909,Name-35,423
711,Name-9,228
228,Name-45,604
885,Name-11,817
214,Name-74,753
534,Name-37,631
588,Name-33,727
715,Name-11,951
865,Name-79,211
317,Name-26,534
973,Name-77,881
726,Name-95,79
898,Name-39,643
732,Name-51,497
449,Name-21,99
801,Name-82,442
519,Name-79,177
988,Name-36,0
520,Name-62,557
9,Name-45,364
897,Name-13,532
11,Name-68,79
825,Name-84,463
902,Name-60,494
856,Name-75,242
334,Name-47,550
748,Name-55,817
480,Name-23,856
386,Name-45,165
789,Name-77,250
27,Name-36,849
734,Name-71,552
467,Name-6,133
569,Name-73,601
29,Name-24,1
724,Name-40,128
350,Name-64,882
483,Name-40,756
732,Name-7,116
196,Name-38,992
283,Name-89,200
522,Name-58,225
652,Name-45,585
319,Name-98,638
636,Name-75,619
616,Name-33,283
771,Name-11,832
997,Name-7,222
727,Name-32,383
529,Name-29,876
736,Name-47,652
370,Name-47,284
25,Name-16,881
725,Name-77,265
616,Name-85,903
357,Name-68,22
254,Name-69,321
473,Name-77,159
215,Name-11,537
543,Name-16,765
592,Name-14,179
664,Name-72,729
461,Name-74,387
483,Name-63,646
247,Name-65,653
108,Name-52,278
304,Name-18,262
820,Name-78,554
294,Name-20,828
890,Name-21,781
848,Name-75,797
303,Name-72,500
736,Name-85,770
289,Name-39,358
88,Name-4,389
429,Name-21,549
798,Name-71,827
946,Name-43,862
313,Name-90,79
106,Name-99,760
34,Name-14,841
233,Name-60,62
343,Name-31,154
839,Name-69,848
186,Name-59,529
465,Name-81,606
873,Name-71,815
874,Name-94,883
697,Name-29,601
323,Name-10,153
886,Name-10,648
93,Name-85,191
223,Name-95,822
640,Name-64,940
614,Name-69,134
577,Name-77,533
502,Name-59,189
108,Name-93,953
636,Name-17,0
761,Name-28,958
242,Name-37,170
199,Name-55,52
576,Name-14,243
162,Name-3,205
319,Name-37,339
136,Name-44,682
300,Name-26,945
506,Name-35,710
485,Name-39,894
19,Name-43,481
510,Name-34,760
528,Name-29,302
505,Name-69,790
461,Name-83,533
643,Name-21,707
778,Name-33,66
440,Name-40,858
739,Name-93,242
74,Name-91,18
302,Name-68,391
139,Name-9,619
747,Name-50,636
782,Name-37,588
393,Name-0,998
59,Name-16,133
851,Name-73,576
877,Name-25,581
151,Name-57,45
970,Name-11,350
50,Name-41,883
439,Name-19,575
450,Name-48,437
831,Name-27,379
980,Name-87,448
511,Name-70,688
604,Name-5,469
92,Name-94,50
127,Name-97,420
961,Name-85,804
991,Name-37,618
701,Name-75,296
503,Name-79,528
804,Name-95,709
187,Name-39,112
398,Name-77,696
216,Name-79,627
238,Name-4,594
822,Name-52,500
974,Name-67,789
915,Name-60,123
994,Name-28,133
32,Name-67,70
209,Name-3,138
904,Name-79,563
850,Name-15,126
687,Name-86,230
399,Name-56,904
87,Name-76,52
530,Name-52,798
986,Name-64,664
31,Name-75,496
986,Name-32,892
950,Name-46,646
521,Name-56,734
584,Name-6,723
75,Name-87,592
57,Name-85,830
278,Name-26,98
404,Name-98,633
240,Name-9,126
665,Name-44,533
535,Name-44,52
321,Name-76,812
153,Name-22,378
807,Name-27,476
366,Name-9,332
33,Name-83,267
571,Name-92,881
665,Name-47,896
998,Name-2,381
601,Name-18,470
820,Name-80,621
800,Name-15,918
404,Name-97,942
22,Name-41,582
200,Name-93,758
712,Name-99,138
104,Name-63,697
447,Name-24,164
86,Name-10,946
973,Name-64,744
283,Name-90,63
951,Name-17,688
229,Name-52,321
266,Name-76,962
948,Name-69,555
558,Name-37,895
949,Name-78,976
404,Name-92,585
842,Name-10,35
690,Name-37,956
641,Name-92,483
148,Name-38,738
928,Name-33,952
41,Name-11,279
247,Name-6,319
947,Name-0,41
193,Name-26,947
371,Name-81,227
154,Name-58,930
253,Name-33,22
703,Name-79,45
633,Name-24,166
15,Name-16,836
824,Name-99,338
702,Name-1,836
700,Name-75,97
977,Name-26,464
594,Name-76,224
499,Name-52,138
51,Name-13,97
996,Name-80,120
167,Name-98,350
715,Name-38,747
59,Name-13,184
975,Name-25,648
450,Name-61,344
335,Name-29,250
677,Name-45,27
130,Name-65,79
199,Name-75,963
218,Name-65,373
106,Name-59,17
5,Name-82,433
91,Name-6,119
531,Name-46,969
817,Name-9,703
592,Name-80,335
303,Name-54,916
209,Name-50,782
672,Name-45,331
110,Name-76,923
25,Name-2,712
761,Name-26,249
129,Name-32,9
788,Name-87,725
325,Name-23,506
19,Name-25,689
723,Name-99,963
715,Name-49,358
209,Name-43,97
414,Name-57,125
214,Name-69,40
954,Name-16,493
157,Name-34,2
817,Name-32,501
340,Name-3,930
961,Name-94,951
653,Name-81,820
78,Name-72,262
400,Name-77,190
554,Name-40,749
653,Name-89,119
852,Name-93,585
234,Name-36,352
546,Name-11,392
365,Name-57,849
687,Name-92,672
201,Name-97,500
928,Name-20,127
552,Name-97,2
429,Name-8,691
954,Name-81,596
950,Name-18,691
904,Name-85,728
792,Name-30,474
910,Name-34,415
454,Name-28,812
654,Name-13,620
275,Name-70,359
301,Name-24,88
53,Name-71,244
44,Name-25,678
144,Name-50,901
643,Name-95,952
420,Name-16,932
797,Name-7,15
88,Name-55,829
556,Name-3,48
219,Name-19,379
78,Name-8,365
292,Name-60,766
147,Name-79,694
149,Name-83,675
472,Name-57,199
215,Name-4,343
539,Name-72,588
433,Name-77,970
79,Name-81,507
912,Name-41,721
107,Name-47,600
605,Name-47,403
661,Name-21,583
156,Name-76,573
68,Name-92,551
68,Name-14,594
260,Name-20,473
391,Name-11,341
11,Name-27,142
891,Name-34,60
562,Name-37,830
945,Name-33,441
830,Name-90,706
927,Name-78,932
370,Name-96,469
202,Name-26,768
861,Name-20,669
158,Name-39,77
753,Name-21,942
887,Name-37,121
725,Name-39,22
218,Name-29,532
962,Name-56,934
726,Name-7,568
642,Name-64,571
680,Name-51,420
529,Name-6,638
302,Name-12,176
168,Name-57,460
885,Name-5,274
254,Name-73,246
374,Name-95,24
345,Name-16,95
601,Name-53,112
198,Name-9,76
508,Name-64,248
588,Name-99,148
14,Name-27,411
488,Name-17,336
125,Name-26,460
488,Name-63,43
365,Name-35,586
32,Name-10,253
510,Name-24,320
835,Name-21,441
219,Name-21,41
929,Name-30,879
37,Name-20,309
940,Name-85,55
600,Name-3,924
930,Name-99,430
541,Name-93,302
678,Name-86,329
138,Name-21,938
274,Name-54,888
724,Name-40,132
110,Name-13,859
492,Name-45,935
918,Name-92,680
105,Name-37,328
980,Name-3,979
703,Name-83,118
446,Name-40,718
802,Name-67,829
843,Name-20,337
903,Name-59,84
878,Name-66,280
986,Name-9,102
47,Name-86,949
836,Name-44,247
725,Name-26,458
287,Name-64,298
180,Name-88,240
577,Name-12,923
549,Name-71,430
808,Name-0,627
151,Name-75,612
626,Name-26,577
772,Name-89,613
176,Name-27,292
101,Name-85,427
326,Name-6,868
674,Name-14,436
969,Name-51,826
770,Name-84,543
390,Name-13,949
158,Name-26,736
474,Name-25,33
192,Name-41,721
570,Name-85,923
962,Name-41,445
271,Name-85,310
903,Name-20,667
758,Name-57,925
220,Name-80,690
109,Name-73,155
741,Name-81,970
575,Name-21,794
947,Name-22,831
259,Name-77,21
868,Name-91,404
147,Name-80,340
981,Name-24,431
787,Name-84,898
410,Name-27,70
108,Name-24,902
506,Name-67,580
492,Name-68,928
829,Name-86,377
146,Name-66,168
835,Name-8,154
953,Name-46,33
500,Name-35,317
336,Name-60,813
124,Name-92,444
160,Name-32,139
517,Name-76,972
868,Name-61,39
138,Name-12,451
266,Name-34,739
349,Name-99,503
831,Name-72,699
865,Name-47,238
443,Name-13,275
73,Name-72,410
901,Name-76,267
608,Name-76,962
773,Name-26,826
14,Name-30,524
185,Name-4,317
727,Name-56,58
515,Name-46,561
796,Name-34,461
348,Name-81,170
236,Name-83,979
204,Name-26,124
652,Name-65,900
401,Name-13,177
358,Name-89,71
643,Name-77,236
287,Name-58,379
846,Name-8,433
324,Name-65,148
362,Name-96,106
414,Name-99,41
986,Name-16,67
973,Name-21,917
471,Name-53,647
570,Name-22,11
776,Name-64,306
147,Name-12,927
295,Name-19,181
413,Name-44,962
544,Name-6,628
928,Name-34,150
883,Name-27,706
396,Name-68,818
233,Name-84,164
488,Name-50,758
977,Name-99,444
787,Name-98,480
897,Name-56,30
549,Name-16,427
722,Name-43,781
679,Name-66,464
20,Name-76,623
745,Name-87,763
504,Name-74,775
370,Name-91,386
622,Name-77,505
200,Name-28,842
953,Name-65,0
453,Name-11,665
28,Name-96,645
13,Name-57,807
719,Name-35,361
434,Name-70,435
886,Name-71,418
949,Name-35,567
959,Name-96,550
382,Name-40,137
583,Name-16,468
631,Name-87,686
992,Name-25,39
2,Name-1,951
898,Name-76,392
10,Name-69,103
45,Name-54,539
860,Name-70,302
963,Name-10,786
88,Name-85,477
268,Name-10,624
527,Name-58,901
698,Name-68,744
905,Name-84,329
456,Name-28,6
136,Name-97,912
57,Name-83,384
187,Name-60,800
417,Name-20,607
116,Name-46,601
695,Name-73,296
674,Name-53,680
452,Name-93,864
740,Name-22,287
59,Name-49,873
734,Name-0,931
420,Name-96,686
462,Name-74,111
612,Name-56,215
960,Name-98,966
492,Name-91,589
892,Name-34,636
695,Name-45,472
237,Name-95,318
780,Name-0,589
833,Name-47,963
78,Name-30,840
541,Name-39,146
36,Name-89,416
262,Name-57,90
670,Name-96,395
988,Name-71,153
819,Name-5,343
880,Name-43,227
171,Name-9,738
124,Name-21,940
576,Name-46,152
821,Name-95,184
997,Name-91,683
172,Name-46,293
100,Name-43,985
473,Name-63,406
570,Name-92,43
386,Name-94,323
509,Name-52,947
99,Name-67,428
50,Name-82,34
720,Name-42,298
718,Name-89,691
540,Name-4,23
835,Name-90,6
756,Name-7,696
457,Name-10,150
482,Name-39,239
533,Name-97,327
203,Name-62,527
190,Name-87,92
627,Name-14,447
719,Name-87,630
639,Name-92,881
195,Name-50,536
822,Name-87,282
980,Name-58,120
25,Name-22,19
9,Name-5,686
959,Name-50,378
986,Name-63,155
989,Name-36,788
230,Name-35,531
909,Name-47,150
881,Name-86,480
281,Name-97,103
785,Name-14,800
147,Name-43,237
83,Name-59,127
900,Name-30,834
124,Name-73,146
971,Name-1,685
230,Name-22,176
413,Name-95,789
332,Name-29,981
182,Name-94,894
89,Name-74,302
643,Name-57,428
595,Name-31,863
173,Name-26,64
792,Name-78,204
672,Name-6,266
472,Name-49,880
892,Name-35,128
53,Name-13,504
913,Name-64,509
307,Name-36,107
919,Name-43,658
342,Name-54,580
283,Name-51,742
679,Name-39,678
7,Name-42,562
923,Name-35,225
803,Name-64,549
838,Name-16,787
618,Name-36,237
472,Name-77,766
763,Name-97,737
407,Name-81,44
985,Name-69,253
777,Name-9,657
576,Name-90,668
785,Name-50,133
407,Name-4,538
144,Name-57,496
866,Name-11,81
649,Name-34,768
388,Name-78,748
668,Name-82,3
31,Name-62,268
256,Name-7,588
333,Name-88,408
121,Name-31,67
964,Name-18,902
992,Name-4,57
190,Name-83,104
495,Name-24,899
852,Name-6,478
197,Name-80,339
985,Name-33,131
569,Name-82,772
715,Name-15,580
145,Name-15,597
388,Name-82,348
976,Name-64,680
839,Name-93,537
976,Name-95,230
621,Name-57,342
624,Name-38,888
785,Name-26,371
509,Name-21,505
669,Name-91,210
34,Name-15,924
896,Name-4,822
64,Name-89,780
152,Name-18,762
814,Name-75,342
370,Name-58,184
944,Name-87,420
704,Name-33,610
535,Name-67,706
314,Name-40,457
527,Name-67,260
897,Name-98,320
710,Name-35,558
431,Name-38,894
201,Name-33,390
765,Name-34,838
525,Name-36,16
467,Name-71,638
1,Name-89,246
53,Name-37,29
258,Name-7,942
877,Name-5,706
921,Name-76,814
539,Name-33,545
209,Name-93,275
966,Name-80,145
462,Name-39,596
712,Name-40,14
403,Name-14,261
830,Name-22,15
142,Name-35,769
395,Name-63,127
172,Name-73,988
128,Name-16,831
663,Name-91,103
472,Name-75,319
70,Name-79,371
729,Name-10,781
990,Name-47,292
415,Name-23,243
435,Name-62,540
247,Name-19,824
278,Name-57,157
911,Name-14,85
756,Name-17,26
307,Name-90,570
936,Name-24,355
339,Name-19,490
91,Name-70,429
392,Name-26,348
794,Name-29,885
693,Name-84,913
371,Name-75,297
740,Name-51,979
107,Name-19,806
940,Name-8,505
449,Name-42,662
799,Name-35,198
288,Name-19,130
169,Name-71,27
680,Name-35,775
676,Name-10,655
61,Name-19,301
930,Name-45,934
695,Name-32,144
273,Name-62,979
289,Name-77,317
412,Name-88,539
360,Name-19,97
614,Name-43,37
245,Name-46,544
857,Name-70,528
117,Name-88,175
952,Name-72,455
792,Name-79,430
143,Name-50,752
885,Name-58,571
414,Name-20,114
624,Name-93,32
443,Name-69,25
999,Name-87,429
832,Name-78,272
500,Name-95,405
192,Name-25,79
158,Name-38,980
917,Name-39,617
258,Name-4,939
448,Name-27,283
104,Name-58,372
450,Name-54,304
632,Name-21,941
875,Name-56,116
43,Name-92,463
480,Name-4,938
243,Name-40,110
209,Name-15,713
523,Name-78,789
287,Name-20,916
283,Name-4,972
625,Name-91,880
607,Name-68,855
31,Name-40,956
82,Name-95,663
394,Name-60,404
77,Name-38,138
539,Name-58,106
171,Name-4,282
569,Name-23,710
142,Name-81,190
300,Name-88,665
833,Name-39,412
292,Name-80,684
527,Name-76,895
964,Name-16,671
914,Name-68,735
215,Name-1,582
14,Name-90,207
612,Name-22,636
303,Name-73,412
82,Name-70,875
710,Name-64,103
234,Name-14,136
842,Name-82,466
803,Name-65,480
10,Name-64,282
199,Name-66,890
106,Name-56,229
543,Name-57,346
748,Name-71,838
28,Name-7,443
145,Name-9,7
943,Name-4,277
388,Name-1,259
162,Name-67,104
62,Name-47,771
236,Name-99,524
763,Name-76,737
737,Name-24,499
929,Name-3,201
570,Name-23,960
226,Name-50,274
941,Name-52,87
378,Name-67,236
547,Name-89,93
529,Name-83,8
89,Name-1,452
186,Name-50,531
752,Name-85,120
227,Name-83,929
504,Name-45,909
586,Name-64,205
236,Name-59,681
294,Name-34,804
294,Name-11,836
58,Name-51,548
552,Name-45,308
134,Name-22,516
396,Name-48,912
423,Name-30,46
293,Name-2,48
357,Name-75,229
923,Name-54,839
420,Name-46,815
343,Name-91,991
853,Name-63,424
932,Name-50,366
381,Name-22,230
651,Name-74,921
152,Name-80,295
20,Name-30,153
48,Name-98,386
657,Name-64,19
852,Name-15,522
985,Name-54,761
82,Name-69,736
6,Name-56,644
999,Name-88,152
379,Name-92,518
549,Name-95,818
459,Name-89,487
719,Name-63,212
572,Name-54,530
636,Name-77,799
463,Name-57,582
735,Name-49,242
652,Name-83,294
666,Name-11,389
774,Name-31,247
118,Name-70,397
623,Name-41,458
757,Name-13,215
731,Name-84,771
612,Name-86,871
31,Name-83,146
94,Name-37,221
110,Name-77,84
428,Name-86,301
754,Name-26,239
263,Name-0,200
30,Name-66,817
672,Name-50,987
691,Name-8,755
855,Name-66,199
452,Name-73,451
787,Name-81,361
694,Name-72,6
329,Name-15,109
356,Name-60,66
149,Name-19,375
76,Name-30,45
693,Name-5,694
769,Name-79,195
692,Name-94,904
455,Name-80,164
475,Name-75,968
568,Name-95,20
94,Name-68,876
497,Name-21,463
734,Name-82,683
117,Name-39,310
666,Name-60,932
744,Name-15,96
972,Name-62,837
682,Name-31,265
868,Name-41,181
228,Name-86,956
134,Name-60,669
38,Name-94,317
234,Name-87,890
525,Name-15,841
585,Name-78,374
840,Name-80,597
956,Name-94,874
500,Name-62,751
27,Name-62,218
870,Name-12,177
921,Name-17,644
290,Name-74,107
423,Name-8,299
951,Name-64,692
286,Name-35,708
878,Name-31,481
832,Name-47,796
187,Name-34,676
118,Name-90,346
215,Name-63,362
637,Name-2,777
161,Name-81,506
967,Name-85,888
779,Name-22,565
784,Name-45,70
786,Name-67,855
624,Name-48,20
657,Name-39,52
257,Name-14,119
150,Name-3,775
912,Name-57,237
539,Name-15,691
509,Name-75,263
814,Name-79,183
219,Name-18,525
179,Name-68,110
684,Name-96,7
980,Name-43,984
641,Name-68,81
383,Name-52,833
941,Name-52,576
495,Name-61,215
710,Name-82,147
218,Name-60,906
999,Name-2,706
168,Name-77,608
610,Name-0,528
180,Name-35,670
343,Name-75,822
262,Name-1,367
460,Name-75,173
96,Name-54,740
879,Name-16,158
42,Name-36,969
738,Name-18,3
141,Name-9,636
757,Name-83,459
42,Name-70,601
303,Name-36,593
851,Name-82,646
189,Name-36,522
761,Name-4,93
372,Name-36,244
203,Name-1,927
666,Name-23,927
396,Name-1,494
996,Name-41,529
796,Name-42,607
920,Name-17,44
250,Name-14,17
633,Name-68,946
440,Name-77,625
421,Name-36,745
291,Name-58,348
992,Name-14,202
17,Name-31,638
649,Name-38,864
548,Name-25,845
763,Name-14,211
139,Name-21,981
325,Name-24,858
585,Name-59,335
603,Name-44,620
17,Name-3,758
179,Name-82,291
857,Name-12,873
410,Name-1,235
736,Name-55,469
719,Name-59,342
116,Name-5,150
899,Name-1,976
870,Name-27,571
973,Name-8,707
442,Name-51,413
513,Name-70,367
997,Name-61,345
715,Name-43,462
411,Name-81,641
637,Name-57,634
845,Name-65,983
703,Name-22,541
203,Name-16,10
532,Name-81,15
653,Name-4,856
649,Name-13,463
477,Name-16,467
673,Name-29,390
839,Name-90,900
816,Name-74,778
730,Name-52,766
672,Name-25,409
760,Name-90,529
38,Name-45,634
704,Name-74,12
630,Name-51,168
985,Name-68,345
746,Name-46,957
899,Name-90,173
745,Name-18,519
845,Name-62,308
595,Name-33,459
921,Name-47,939
344,Name-2,593
40,Name-80,600
286,Name-58,19
148,Name-23,71
88,Name-54,274
242,Name-85,667
14,Name-90,271
446,Name-14,644
572,Name-63,337
489,Name-4,774
803,Name-48,289
226,Name-30,696
130,Name-84,688
397,Name-96,561
568,Name-86,683
191,Name-75,183
20,Name-7,816
159,Name-70,866
606,Name-54,330
237,Name-60,375
814,Name-87,563
462,Name-20,185
963,Name-88,302
385,Name-39,533
295,Name-57,835
495,Name-41,75
61,Name-75,469
178,Name-22,800
613,Name-64,568
277,Name-95,531
405,Name-56,181
524,Name-68,637
74,Name-50,675
836,Name-83,69
883,Name-73,257
560,Name-66,284
678,Name-78,137
720,Name-32,954
184,Name-2,667
227,Name-20,430
734,Name-95,988
811,Name-11,628
539,Name-77,870
741,Name-90,696
828,Name-40,152
216,Name-70,601
671,Name-90,283
635,Name-46,647
637,Name-68,619
547,Name-35,536
669,Name-40,122
256,Name-99,399
609,Name-67,458
732,Name-65,410
27,Name-85,324
397,Name-92,396
844,Name-10,136
270,Name-63,667
567,Name-44,184
612,Name-96,149
876,Name-8,639
434,Name-65,468
509,Name-1,584
241,Name-46,598
395,Name-6,202
410,Name-12,993
607,Name-25,935
893,Name-12,766
362,Name-93,811
672,Name-91,689
224,Name-63,931
409,Name-30,688
469,Name-90,291
332,Name-82,55
787,Name-83,228
958,Name-74,57
935,Name-63,615
653,Name-57,109
995,Name-72,107
205,Name-6,348
716,Name-25,489
708,Name-36,729
374,Name-8,951
521,Name-77,836
179,Name-53,24
473,Name-86,538
848,Name-99,819
972,Name-19,382
597,Name-41,671
814,Name-3,624
98,Name-21,8
341,Name-44,320
500,Name-56,360
586,Name-10,583
840,Name-61,958
149,Name-85,558
723,Name-17,114
810,Name-78,805
474,Name-32,487
919,Name-31,400
203,Name-93,376
933,Name-10,671
85,Name-98,533
371,Name-15,811
963,Name-80,859
991,Name-73,503
399,Name-0,632
40,Name-65,8
211,Name-27,281
725,Name-57,34
364,Name-72,333
52,Name-79,678
505,Name-82,660
578,Name-55,81
920,Name-58,704
173,Name-89,203
606,Name-77,723
68,Name-55,364
514,Name-63,420
46,Name-0,772
463,Name-36,883
334,Name-51,895
91,Name-78,671
222,Name-68,836
743,Name-34,571
942,Name-93,987
169,Name-28,636
207,Name-11,525
390,Name-76,629
359,Name-65,621
946,Name-81,58
260,Name-43,142
904,Name-91,397
50,Name-72,806
63,Name-80,814
831,Name-34,813
853,Name-79,337
482,Name-32,905
589,Name-2,583
583,Name-20,153
546,Name-76,724
544,Name-1,827
349,Name-23,788
205,Name-22,311
660,Name-84,985
954,Name-33,578
891,Name-41,838
373,Name-59,30
878,Name-84,37
964,Name-47,699
982,Name-81,269
175,Name-48,916
59,Name-38,105
606,Name-92,43
941,Name-91,464
950,Name-24,686
401,Name-14,483
824,Name-25,261
90,Name-76,980
925,Name-84,385
5,Name-17,914
82,Name-48,742
744,Name-85,885
441,Name-60,294
442,Name-62,789
431,Name-93,993
832,Name-36,559
523,Name-0,622
123,Name-76,321
690,Name-89,764
356,Name-57,849
45,Name-47,368
631,Name-9,837
81,Name-51,503
286,Name-91,806
547,Name-3,137
170,Name-54,533
310,Name-10,53
613,Name-8,791
231,Name-39,188
150,Name-58,446
640,Name-24,924
704,Name-29,802
867,Name-9,17
795,Name-59,249
656,Name-38,227
617,Name-58,340
466,Name-56,505
63,Name-95,431
252,Name-63,491
685,Name-3,878
965,Name-54,919
462,Name-0,168
72,Name-54,107
384,Name-45,863
483,Name-18,728
336,Name-72,901
356,Name-51,374
565,Name-63,578
730,Name-25,596
33,Name-53,619
176,Name-45,733
343,Name-23,332
99,Name-75,593
179,Name-42,440
939,Name-59,27
596,Name-78,510
232,Name-20,609
88,Name-69,555
786,Name-61,334
691,Name-73,35
800,Name-77,139
109,Name-6,744
380,Name-57,101
270,Name-51,772
784,Name-84,368
855,Name-62,74
204,Name-20,264
743,Name-31,333
559,Name-35,999
226,Name-71,428
277,Name-70,618
636,Name-58,30
467,Name-5,170
587,Name-35,247
366,Name-65,953
716,Name-82,171
688,Name-74,378
557,Name-46,381
410,Name-32,505
735,Name-34,418
114,Name-5,919
427,Name-7,235
883,Name-47,556
194,Name-49,713
336,Name-20,20
23,Name-69,903
500,Name-1,204
657,Name-90,209
16,Name-4,870
918,Name-84,301
650,Name-60,690
605,Name-35,212
48,Name-2,868
586,Name-84,973
811,Name-33,306
646,Name-52,279
906,Name-31,705
426,Name-96,551
373,Name-63,579
572,Name-74,53
624,Name-64,601
970,Name-70,983
866,Name-42,836
841,Name-21,561
901,Name-94,555
193,Name-20,430
509,Name-85,103
920,Name-44,485
611,Name-46,984
357,Name-9,561
892,Name-70,398
546,Name-75,577
270,Name-96,654
550,Name-12,557
871,Name-84,205
497,Name-98,944
725,Name-17,946
655,Name-18,978
549,Name-2,304
998,Name-1,182
961,Name-83,190
330,Name-0,640
635,Name-38,484
556,Name-30,407
87,Name-44,31
712,Name-77,810
197,Name-17,514
524,Name-44,221
678,Name-49,388
714,Name-11,364
144,Name-61,584
313,Name-22,596
951,Name-8,57
801,Name-28,268
335,Name-18,792
320,Name-97,533
712,Name-97,140
247,Name-0,73
385,Name-87,650
465,Name-22,290
56,Name-67,74
800,Name-96,54
351,Name-64,629
419,Name-75,949
540,Name-81,102
523,Name-51,988
555,Name-80,695
791,Name-43,326
202,Name-32,933
943,Name-35,719
178,Name-92,867
553,Name-80,33
837,Name-40,106
404,Name-42,852
804,Name-22,487
595,Name-47,948
715,Name-53,947
59,Name-19,165
727,Name-24,150
567,Name-98,979
507,Name-48,385
311,Name-35,442
322,Name-10,161
498,Name-11,452
248,Name-14,855
448,Name-38,664
421,Name-55,61
892,Name-32,808
281,Name-67,188
775,Name-47,421
507,Name-80,770
239,Name-69,407
310,Name-94,786
778,Name-39,34
865,Name-71,334
524,Name-16,55
947,Name-11,397
488,Name-23,533
646,Name-50,273
541,Name-95,46
548,Name-44,519
623,Name-7,924
664,Name-47,956
542,Name-6,511
984,Name-86,945
970,Name-97,887
813,Name-36,14
720,Name-84,684
763,Name-78,235
279,Name-52,833
156,Name-57,574
777,Name-10,477
46,Name-66,984
46,Name-92,159
629,Name-26,736
564,Name-7,691
179,Name-27,264
439,Name-76,996
110,Name-69,144
642,Name-77,569
747,Name-73,961
591,Name-53,931
816,Name-51,578
187,Name-56,245
7,Name-71,902
266,Name-26,597
962,Name-48,768
411,Name-19,360
139,Name-43,803
162,Name-44,932
331,Name-79,666
346,Name-88,907
596,Name-35,940
730,Name-35,770
442,Name-72,519
381,Name-87,346
501,Name-60,603
191,Name-50,802
435,Name-19,673
301,Name-24,417
35,Name-53,705
909,Name-69,894
515,Name-68,144
320,Name-92,919
991,Name-62,872
191,Name-57,236
478,Name-45,337
850,Name-68,95
780,Name-63,184
438,Name-53,359
256,Name-5,829
597,Name-17,233
247,Name-88,931
628,Name-68,458
573,Name-43,311
909,Name-29,414
772,Name-8,778
782,Name-97,554
483,Name-10,234
60,Name-95,128
375,Name-88,834
670,Name-29,723
432,Name-97,40
757,Name-2,507
924,Name-15,306
912,Name-58,185
810,Name-83,218
795,Name-42,272
961,Name-76,316
101,Name-90,66
146,Name-81,156
456,Name-34,938
930,Name-12,187
407,Name-53,285
182,Name-62,127
193,Name-46,749
240,Name-78,523
801,Name-52,391
402,Name-65,128
890,Name-55,658
330,Name-85,782
842,Name-72,344
274,Name-22,384
802,Name-3,845
522,Name-72,444
967,Name-41,85
648,Name-0,192
315,Name-67,811
562,Name-27,405
910,Name-45,357
226,Name-55,734
899,Name-70,342
52,Name-84,394
634,Name-36,866
925,Name-74,617
506,Name-74,233
570,Name-15,205
119,Name-53,748
892,Name-73,510
493,Name-36,334
12,Name-15,265
14,Name-45,708
548,Name-76,983
318,Name-94,744
281,Name-76,7
537,Name-20,337
278,Name-95,664
200,Name-3,333
343,Name-29,98
666,Name-27,186
203,Name-93,874
617,Name-92,545
244,Name-55,692
507,Name-8,313
751,Name-56,648
228,Name-58,786
239,Name-90,82
269,Name-47,773
43,Name-26,343
196,Name-21,300
66,Name-70,195
262,Name-52,140
400,Name-13,524
197,Name-58,263
713,Name-54,313
278,Name-65,240
295,Name-40,393
409,Name-54,424
621,Name-11,488
